fromNode	toNode	weight	direction	fromAltName	toAltName
DBP2_EREGS	PYRF_RHINI	0.27954172903982	undirected	NA	NA
DBP2_EREGS	RAS1_NEUCR	0.172337729381917	undirected	NA	NA
DBP2_EREGS	RL161_PLAVT	0.246443469296493	undirected	NA	NA
DBP2_EREGS	RL35_SCHPO	0.237984014618099	undirected	NA	NA
DBP2_EREGS	RRP3_YARLI	0.169312389916705	undirected	NA	NA
DBP2_EREGS	RUSD4_XENTR	0.203975614619067	undirected	NA	NA
DBP2_EREGS	STAG2_HUMAN	0.249000499231163	undirected	NA	NA
DBP2_EREGS	SUB7_ARTGP	0.230491384081143	undirected	NA	NA
DBP2_EREGS	SUI11_ARATH	0.105471639839733	undirected	NA	NA
DBP2_EREGS	TAF5_SCHPO	0.290112758093205	undirected	NA	NA
DBP2_EREGS	UBP4_RAT	0.282345791582365	undirected	NA	NA
DBP2_EREGS	VPS51_DICDI	0.345699751182958	undirected	NA	NA
DBP2_EREGS	WC1_NEUCR	0.126846854557704	undirected	NA	NA
DBP2_EREGS	YGK5_SCHPO	0.243439404595259	undirected	NA	NA
DBP2_EREGS	YMR1_SCHPO	0.162221569265449	undirected	NA	NA
DBP2_EREGS	YO075_YEAST	0.24463459733146	undirected	NA	NA
DBP2_EREGS	GeneID:77286239	0.296890209578411	undirected	NA	NA
DBP2_EREGS	GeneID:77286434	0.347823294026587	undirected	NA	NA
DBP2_EREGS	GeneID:77286680	0.190072623680698	undirected	NA	NA
DBP2_EREGS	GeneID:77286830	0.321011671152136	undirected	NA	NA
DBP2_EREGS	GeneID:77287005	0.257027657400529	undirected	NA	NA
DBP2_EREGS	GeneID:77287099	0.206132386030534	undirected	NA	NA
DBP2_EREGS	GeneID:77287213	0.261678767622204	undirected	NA	NA
DBP2_EREGS	GeneID:77288073	0.157833536294861	undirected	NA	NA
DBP2_EREGS	GeneID:77288148	0.298714400642165	undirected	NA	NA
DBP2_EREGS	GeneID:77288490	0.276821342460706	undirected	NA	NA
DBP2_EREGS	GeneID:77288854	0.203680707953435	undirected	NA	NA
DBP2_EREGS	GeneID:77288923	0.244532929881143	undirected	NA	NA
DBP2_EREGS	GeneID:77289013	0.217968945168823	undirected	NA	NA
DBP2_EREGS	GeneID:77289014	0.247921353805003	undirected	NA	NA
DBP2_EREGS	GeneID:77289581	0.298175357159572	undirected	NA	NA
DBP2_EREGS	GeneID:77289613	0.218924433291731	undirected	NA	NA
DBP2_EREGS	GeneID:77289985	0.264368602861301	undirected	NA	NA
DBP2_EREGS	GeneID:77289999	0.231692766674145	undirected	NA	NA
DBP2_EREGS	GeneID:77290043	0.100804821047481	undirected	NA	NA
DBP2_EREGS	GeneID:77290090	0.184543720847837	undirected	NA	NA
DBP2_EREGS	GeneID:77290108	0.175480781403588	undirected	NA	NA
DBP2_EREGS	GeneID:77290287	0.22985288258753	undirected	NA	NA
DBP2_EREGS	cysH	0.259111036125937	undirected	NA	NA
DBP2_EREGS	dapF	0.213854473156512	undirected	NA	NA
DBP2_EREGS	dndD	0.313721138170423	undirected	NA	NA
DBP2_EREGS	hemB	0.305311556651472	undirected	NA	NA
DBP2_EREGS	minC	0.238776070289165	undirected	NA	NA
DBP2_EREGS	nusA	0.298154019243033	undirected	NA	NA
DBP2_EREGS	rdgB	0.241190037612394	undirected	NA	NA
DBP2_EREGS	thrC	0.162414675772125	undirected	NA	NA
DBP2_EREGS	uvrC	0.291903104786226	undirected	NA	NA
ECM29_MOUSE	EF1B_ARTSA	0.192531134215346	undirected	NA	NA
ECM29_MOUSE	ERG8_CANAL	0.299336790273736	undirected	NA	NA
ECM29_MOUSE	FFT2_SCHPO	0.224083690737598	undirected	NA	NA
ECM29_MOUSE	FKB2B_RHIO9	0.276724383166874	undirected	NA	NA
ECM29_MOUSE	FUMH_RHIOR	0.233853169341409	undirected	NA	NA
ECM29_MOUSE	H4_OIKDI	0.301424838504506	undirected	NA	NA
ECM29_MOUSE	HDA1A_XENLA	0.167701622974318	undirected	NA	NA
ECM29_MOUSE	HIS9_SCHPO	0.282790458959499	undirected	NA	NA
ECM29_MOUSE	HRD3_CANGA	0.32119927217557	undirected	NA	NA
ECM29_MOUSE	IDE_HUMAN	0.204935921829102	undirected	NA	NA
ECM29_MOUSE	JMJ22_ARATH	0.284969511916802	undirected	NA	NA
ECM29_MOUSE	LONF1_HUMAN	0.209264842041622	undirected	NA	NA
ECM29_MOUSE	MCA3A_DANRE	0.27919864279984	undirected	NA	NA
ECM29_MOUSE	MRP2_RAT	0.193589288303568	undirected	NA	NA
ECM29_MOUSE	MST12_PYRO7	0.284489510991807	undirected	NA	NA
ECM29_MOUSE	MTT1_USTMD	0.341075266751836	undirected	NA	NA
ECM29_MOUSE	NIF3_SCHPO	0.224168391391366	undirected	NA	NA
ECM29_MOUSE	NSN1_ARATH	0.174441865359824	undirected	NA	NA
ECM29_MOUSE	NT53_DROME	0.175922289956332	undirected	NA	NA
ECM29_MOUSE	ODO1_SCHPO	0.330688863670193	undirected	NA	NA
ECM29_MOUSE	PYRF_RHINI	0.179514630091052	undirected	NA	NA
ECM29_MOUSE	RAS1_NEUCR	0.185145985705912	undirected	NA	NA
ECM29_MOUSE	RL161_PLAVT	0.222563279779032	undirected	NA	NA
ECM29_MOUSE	RL35_SCHPO	0.263687413394983	undirected	NA	NA
ECM29_MOUSE	RRP3_YARLI	0.133502828933822	undirected	NA	NA
ECM29_MOUSE	RUSD4_XENTR	0.292888254435036	undirected	NA	NA
ECM29_MOUSE	STAG2_HUMAN	0.273278371382544	undirected	NA	NA
ECM29_MOUSE	SUB7_ARTGP	0.147353233643147	undirected	NA	NA
ECM29_MOUSE	TAF5_SCHPO	0.322509227074518	undirected	NA	NA
ECM29_MOUSE	UBP4_RAT	0.291597468358615	undirected	NA	NA
ECM29_MOUSE	VPS51_DICDI	0.288134202768933	undirected	NA	NA
ECM29_MOUSE	YGK5_SCHPO	0.231020647054698	undirected	NA	NA
ECM29_MOUSE	YMR1_SCHPO	0.201347249482767	undirected	NA	NA
ECM29_MOUSE	YO075_YEAST	0.354833739974377	undirected	NA	NA
ECM29_MOUSE	GeneID:77286239	0.233002939951698	undirected	NA	NA
ECM29_MOUSE	GeneID:77286434	0.239951187494085	undirected	NA	NA
ECM29_MOUSE	GeneID:77286680	0.209395252266125	undirected	NA	NA
ECM29_MOUSE	GeneID:77286830	0.326915108463005	undirected	NA	NA
ECM29_MOUSE	GeneID:77286985	0.128794619312462	undirected	NA	NA
ECM29_MOUSE	GeneID:77287005	0.229445399207552	undirected	NA	NA
ECM29_MOUSE	GeneID:77287099	0.189513042642897	undirected	NA	NA
ECM29_MOUSE	GeneID:77287213	0.139588341411374	undirected	NA	NA
ECM29_MOUSE	GeneID:77288073	0.108325181408901	undirected	NA	NA
ECM29_MOUSE	GeneID:77288148	0.251315190782663	undirected	NA	NA
ECM29_MOUSE	GeneID:77288490	0.277450280200014	undirected	NA	NA
ECM29_MOUSE	GeneID:77288854	0.219246219082302	undirected	NA	NA
ECM29_MOUSE	GeneID:77288923	0.18779486924891	undirected	NA	NA
ECM29_MOUSE	GeneID:77289013	0.256916613957885	undirected	NA	NA
ECM29_MOUSE	GeneID:77289014	0.302601100491697	undirected	NA	NA
ECM29_MOUSE	GeneID:77289581	0.230250482862539	undirected	NA	NA
ECM29_MOUSE	GeneID:77289613	0.249609190430921	undirected	NA	NA
ECM29_MOUSE	GeneID:77289985	0.320120048050352	undirected	NA	NA
ECM29_MOUSE	GeneID:77289999	0.207804955950652	undirected	NA	NA
ECM29_MOUSE	GeneID:77290108	0.104754501451372	undirected	NA	NA
ECM29_MOUSE	GeneID:77290287	0.268711212915984	undirected	NA	NA
ECM29_MOUSE	cysH	0.190351366480996	undirected	NA	NA
ECM29_MOUSE	dapF	0.155569233745767	undirected	NA	NA
ECM29_MOUSE	dndD	0.183720467495809	undirected	NA	NA
ECM29_MOUSE	hemB	0.228633612250939	undirected	NA	NA
ECM29_MOUSE	minC	0.144767012084605	undirected	NA	NA
ECM29_MOUSE	nusA	0.295224212270573	undirected	NA	NA
ECM29_MOUSE	rdgB	0.209234534565369	undirected	NA	NA
ECM29_MOUSE	thrC	0.194806198250725	undirected	NA	NA
ECM29_MOUSE	uvrC	0.245386745142725	undirected	NA	NA
EF1B_ARTSA	ERG8_CANAL	0.157646266025444	undirected	NA	NA
EF1B_ARTSA	FFT2_SCHPO	0.212833645396259	undirected	NA	NA
EF1B_ARTSA	FKB2B_RHIO9	0.168784810506419	undirected	NA	NA
EF1B_ARTSA	FUMH_RHIOR	0.170581227246109	undirected	NA	NA
EF1B_ARTSA	H4_OIKDI	0.234998857781378	undirected	NA	NA
EF1B_ARTSA	HIS9_SCHPO	0.205305210043733	undirected	NA	NA
EF1B_ARTSA	HRD3_CANGA	0.293965996360484	undirected	NA	NA
EF1B_ARTSA	IDE_HUMAN	0.309998530086403	undirected	NA	NA
EF1B_ARTSA	JMJ22_ARATH	0.201978823102745	undirected	NA	NA
EF1B_ARTSA	LIP_THELA	0.132466221040659	undirected	NA	NA
EF1B_ARTSA	MCA3A_DANRE	0.319274592126274	undirected	NA	NA
EF1B_ARTSA	MGN2_ORYSJ	0.203555293528086	undirected	NA	NA
EF1B_ARTSA	MRP2_RAT	0.228258763626042	undirected	NA	NA
EF1B_ARTSA	MST12_PYRO7	0.147316266490277	undirected	NA	NA
EF1B_ARTSA	MTT1_USTMD	0.247051518679096	undirected	NA	NA
EF1B_ARTSA	MYLK_SHEEP	0.141130132774167	undirected	NA	NA
EF1B_ARTSA	NIF3_SCHPO	0.307619029272348	undirected	NA	NA
EF1B_ARTSA	NSN1_ARATH	0.249886023373791	undirected	NA	NA
EF1B_ARTSA	NT53_DROME	0.155279909382452	undirected	NA	NA
EF1B_ARTSA	ODO1_SCHPO	0.241843586574355	undirected	NA	NA
EF1B_ARTSA	PYRF_RHINI	0.243068794183578	undirected	NA	NA
EF1B_ARTSA	RAS1_NEUCR	0.251779166184408	undirected	NA	NA
EF1B_ARTSA	RL161_PLAVT	0.245694045366446	undirected	NA	NA
EF1B_ARTSA	RL35_SCHPO	0.20348181768204	undirected	NA	NA
EF1B_ARTSA	RRP3_YARLI	0.300974078654594	undirected	NA	NA
EF1B_ARTSA	RUSD4_XENTR	0.259435526840574	undirected	NA	NA
EF1B_ARTSA	STAG2_HUMAN	0.104727816819506	undirected	NA	NA
EF1B_ARTSA	SUB7_ARTGP	0.199274076546007	undirected	NA	NA
EF1B_ARTSA	SUI11_ARATH	0.167317126443918	undirected	NA	NA
EF1B_ARTSA	TAF5_SCHPO	0.244689559543602	undirected	NA	NA
EF1B_ARTSA	UBP4_RAT	0.27311166419691	undirected	NA	NA
EF1B_ARTSA	VPS51_DICDI	0.29059352577144	undirected	NA	NA
EF1B_ARTSA	WC1_NEUCR	0.101557844275688	undirected	NA	NA
EF1B_ARTSA	YGK5_SCHPO	0.318633162567778	undirected	NA	NA
EF1B_ARTSA	YMR1_SCHPO	0.136007815305329	undirected	NA	NA
EF1B_ARTSA	YO075_YEAST	0.245441599789849	undirected	NA	NA
EF1B_ARTSA	GeneID:77286239	0.268143854107561	undirected	NA	NA
EF1B_ARTSA	GeneID:77286434	0.184816458369503	undirected	NA	NA
EF1B_ARTSA	GeneID:77286680	0.342533210873291	undirected	NA	NA
EF1B_ARTSA	GeneID:77286830	0.29087814068371	undirected	NA	NA
EF1B_ARTSA	GeneID:77286985	0.136249236818225	undirected	NA	NA
EF1B_ARTSA	GeneID:77287005	0.228895470079662	undirected	NA	NA
EF1B_ARTSA	GeneID:77287213	0.166518158750992	undirected	NA	NA
EF1B_ARTSA	GeneID:77287593	0.182757674736132	undirected	NA	NA
EF1B_ARTSA	GeneID:77287852	0.159897186117966	undirected	NA	NA
EF1B_ARTSA	GeneID:77288046	0.217092825980919	undirected	NA	NA
EF1B_ARTSA	GeneID:77288073	0.232037896291337	undirected	NA	NA
EF1B_ARTSA	GeneID:77288148	0.316392640913333	undirected	NA	NA
EF1B_ARTSA	GeneID:77288490	0.237363622494342	undirected	NA	NA
EF1B_ARTSA	GeneID:77288800	0.206775505489831	undirected	NA	NA
EF1B_ARTSA	GeneID:77288854	0.148935770164154	undirected	NA	NA
EF1B_ARTSA	GeneID:77288923	0.261564683360148	undirected	NA	NA
EF1B_ARTSA	GeneID:77289013	0.17088272359004	undirected	NA	NA
EF1B_ARTSA	GeneID:77289014	0.146594656959365	undirected	NA	NA
EF1B_ARTSA	GeneID:77289581	0.258905134013833	undirected	NA	NA
EF1B_ARTSA	GeneID:77289613	0.213981977766795	undirected	NA	NA
EF1B_ARTSA	GeneID:77289985	0.223173910164465	undirected	NA	NA
EF1B_ARTSA	GeneID:77289999	0.12014347474571	undirected	NA	NA
EF1B_ARTSA	GeneID:77290287	0.17678609523899	undirected	NA	NA
EF1B_ARTSA	cysH	0.294768281311408	undirected	NA	NA
EF1B_ARTSA	dapF	0.229641444780847	undirected	NA	NA
EF1B_ARTSA	dndD	0.221455618454069	undirected	NA	NA
EF1B_ARTSA	hemB	0.306490538562054	undirected	NA	NA
EF1B_ARTSA	minC	0.142230038373324	undirected	NA	NA
EF1B_ARTSA	nusA	0.215189815429109	undirected	NA	NA
EF1B_ARTSA	rdgB	0.226853097197214	undirected	NA	NA
EF1B_ARTSA	thrC	0.190611044925498	undirected	NA	NA
EF1B_ARTSA	uvrC	0.329744341955823	undirected	NA	NA
ERG8_CANAL	FFT2_SCHPO	0.225920478167021	undirected	NA	NA
ERG8_CANAL	FKB2B_RHIO9	0.302398300478927	undirected	NA	NA
ERG8_CANAL	FUMH_RHIOR	0.218341342936728	undirected	NA	NA
ERG8_CANAL	H4_OIKDI	0.19528363123676	undirected	NA	NA
ERG8_CANAL	HDA1A_XENLA	0.120201750612685	undirected	NA	NA
ERG8_CANAL	HIS9_SCHPO	0.23152010552079	undirected	NA	NA
ERG8_CANAL	HRD3_CANGA	0.330021409311685	undirected	NA	NA
ERG8_CANAL	IDE_HUMAN	0.2018355389831	undirected	NA	NA
ERG8_CANAL	JMJ22_ARATH	0.315324081871189	undirected	NA	NA
ERG8_CANAL	LONF1_HUMAN	0.190191323920719	undirected	NA	NA
ERG8_CANAL	MCA3A_DANRE	0.264853119323	undirected	NA	NA
ERG8_CANAL	MRP2_RAT	0.120647028669453	undirected	NA	NA
ERG8_CANAL	MST12_PYRO7	0.333290538311239	undirected	NA	NA
ERG8_CANAL	MTT1_USTMD	0.302002299086051	undirected	NA	NA
ERG8_CANAL	NIF3_SCHPO	0.184049570345888	undirected	NA	NA
ERG8_CANAL	NT53_DROME	0.256455533807935	undirected	NA	NA
ERG8_CANAL	ODO1_SCHPO	0.347531797578714	undirected	NA	NA
ERG8_CANAL	PYRF_RHINI	0.169914384874491	undirected	NA	NA
ERG8_CANAL	RAS1_NEUCR	0.167839783207248	undirected	NA	NA
ERG8_CANAL	RL161_PLAVT	0.167124437944354	undirected	NA	NA
ERG8_CANAL	RL35_SCHPO	0.226850486640277	undirected	NA	NA
ERG8_CANAL	RUSD4_XENTR	0.219002152287728	undirected	NA	NA
ERG8_CANAL	STAG2_HUMAN	0.324126832993346	undirected	NA	NA
ERG8_CANAL	SUB7_ARTGP	0.132816195810503	undirected	NA	NA
ERG8_CANAL	TAF5_SCHPO	0.273811476046333	undirected	NA	NA
ERG8_CANAL	UBP4_RAT	0.253045464931771	undirected	NA	NA
ERG8_CANAL	VPS51_DICDI	0.316772750258319	undirected	NA	NA
ERG8_CANAL	YGK5_SCHPO	0.197650186234575	undirected	NA	NA
ERG8_CANAL	YMR1_SCHPO	0.131337521593397	undirected	NA	NA
ERG8_CANAL	YO075_YEAST	0.249768416978512	undirected	NA	NA
ERG8_CANAL	GeneID:77286239	0.213717910953954	undirected	NA	NA
ERG8_CANAL	GeneID:77286434	0.318245470065417	undirected	NA	NA
ERG8_CANAL	GeneID:77286680	0.145752645114633	undirected	NA	NA
ERG8_CANAL	GeneID:77286830	0.29396074579374	undirected	NA	NA
ERG8_CANAL	GeneID:77287005	0.207666819844049	undirected	NA	NA
ERG8_CANAL	GeneID:77287099	0.213366690904827	undirected	NA	NA
ERG8_CANAL	GeneID:77287213	0.191628125753317	undirected	NA	NA
ERG8_CANAL	GeneID:77288073	0.139509343587252	undirected	NA	NA
ERG8_CANAL	GeneID:77288148	0.225396996966421	undirected	NA	NA
ERG8_CANAL	GeneID:77288490	0.263087311905094	undirected	NA	NA
ERG8_CANAL	GeneID:77288854	0.197337610368019	undirected	NA	NA
ERG8_CANAL	GeneID:77288923	0.193184784382954	undirected	NA	NA
ERG8_CANAL	GeneID:77289013	0.206028663184317	undirected	NA	NA
ERG8_CANAL	GeneID:77289014	0.253502377295304	undirected	NA	NA
ERG8_CANAL	GeneID:77289581	0.286198273076932	undirected	NA	NA
ERG8_CANAL	GeneID:77289613	0.226937764046393	undirected	NA	NA
ERG8_CANAL	GeneID:77289985	0.303594100810403	undirected	NA	NA
ERG8_CANAL	GeneID:77289999	0.300608561068533	undirected	NA	NA
ERG8_CANAL	GeneID:77290090	0.146002651071755	undirected	NA	NA
ERG8_CANAL	GeneID:77290108	0.162400639446411	undirected	NA	NA
ERG8_CANAL	GeneID:77290287	0.219606904753345	undirected	NA	NA
ERG8_CANAL	cysH	0.180710545333987	undirected	NA	NA
ERG8_CANAL	dapF	0.125851086062395	undirected	NA	NA
ERG8_CANAL	dndD	0.252743484843187	undirected	NA	NA
ERG8_CANAL	hemB	0.232439671266899	undirected	NA	NA
ERG8_CANAL	minC	0.185122388726716	undirected	NA	NA
ERG8_CANAL	nusA	0.294399927979702	undirected	NA	NA
ERG8_CANAL	rdgB	0.251456867504082	undirected	NA	NA
ERG8_CANAL	thrC	0.11178225015622	undirected	NA	NA
ERG8_CANAL	uvrC	0.248377577089228	undirected	NA	NA
FFT2_SCHPO	FKB2B_RHIO9	0.15550078928456	undirected	NA	NA
FFT2_SCHPO	FUMH_RHIOR	0.216407385897347	undirected	NA	NA
FFT2_SCHPO	H4_OIKDI	0.199507842188269	undirected	NA	NA
FFT2_SCHPO	HDA1A_XENLA	0.131506138285938	undirected	NA	NA
FFT2_SCHPO	HIS9_SCHPO	0.258909589016955	undirected	NA	NA
FFT2_SCHPO	HRD3_CANGA	0.242610198928401	undirected	NA	NA
FFT2_SCHPO	IDE_HUMAN	0.229851612275927	undirected	NA	NA
FFT2_SCHPO	JMJ22_ARATH	0.194768238430878	undirected	NA	NA
FFT2_SCHPO	LONF1_HUMAN	0.121198159189893	undirected	NA	NA
FFT2_SCHPO	MCA3A_DANRE	0.247117439721595	undirected	NA	NA
FFT2_SCHPO	MGN2_ORYSJ	0.134824766162202	undirected	NA	NA
FFT2_SCHPO	MRP2_RAT	0.18805595547502	undirected	NA	NA
FFT2_SCHPO	MST12_PYRO7	0.151674924155321	undirected	NA	NA
FFT2_SCHPO	MTT1_USTMD	0.219142073106459	undirected	NA	NA
FFT2_SCHPO	MYLK_SHEEP	0.223338831959291	undirected	NA	NA
FFT2_SCHPO	NIF3_SCHPO	0.233515635569997	undirected	NA	NA
FFT2_SCHPO	NSN1_ARATH	0.158882306284464	undirected	NA	NA
FFT2_SCHPO	NT53_DROME	0.233989815907945	undirected	NA	NA
FFT2_SCHPO	ODO1_SCHPO	0.25844198731118	undirected	NA	NA
FFT2_SCHPO	PYRF_RHINI	0.326014241457159	undirected	NA	NA
FFT2_SCHPO	RAS1_NEUCR	0.163388223735529	undirected	NA	NA
FFT2_SCHPO	RL161_PLAVT	0.249804386846534	undirected	NA	NA
FFT2_SCHPO	RL35_SCHPO	0.182284424198513	undirected	NA	NA
FFT2_SCHPO	RRP3_YARLI	0.213933002811636	undirected	NA	NA
FFT2_SCHPO	RUSD4_XENTR	0.150166545584487	undirected	NA	NA
FFT2_SCHPO	STAG2_HUMAN	0.157064338907581	undirected	NA	NA
FFT2_SCHPO	SUB7_ARTGP	0.253663956056802	undirected	NA	NA
FFT2_SCHPO	TAF5_SCHPO	0.227321120800408	undirected	NA	NA
FFT2_SCHPO	UBP4_RAT	0.241964704825343	undirected	NA	NA
FFT2_SCHPO	VPS51_DICDI	0.272307095193071	undirected	NA	NA
FFT2_SCHPO	WC1_NEUCR	0.124805950452972	undirected	NA	NA
FFT2_SCHPO	YGK5_SCHPO	0.241849841824768	undirected	NA	NA
FFT2_SCHPO	YMR1_SCHPO	0.144350804157089	undirected	NA	NA
FFT2_SCHPO	YO075_YEAST	0.200966729009227	undirected	NA	NA
FFT2_SCHPO	GeneID:77286239	0.281756073057881	undirected	NA	NA
FFT2_SCHPO	GeneID:77286434	0.277842727522166	undirected	NA	NA
FFT2_SCHPO	GeneID:77286680	0.207151079349886	undirected	NA	NA
FFT2_SCHPO	GeneID:77286830	0.270561230372945	undirected	NA	NA
FFT2_SCHPO	GeneID:77287005	0.297969541784391	undirected	NA	NA
FFT2_SCHPO	GeneID:77287099	0.14187277936959	undirected	NA	NA
FFT2_SCHPO	GeneID:77287213	0.219463355209139	undirected	NA	NA
FFT2_SCHPO	GeneID:77287852	0.154327773973071	undirected	NA	NA
FFT2_SCHPO	GeneID:77288073	0.123494766522313	undirected	NA	NA
FFT2_SCHPO	GeneID:77288148	0.299867637731012	undirected	NA	NA
FFT2_SCHPO	GeneID:77288490	0.208130305930016	undirected	NA	NA
FFT2_SCHPO	GeneID:77288800	0.131471195536596	undirected	NA	NA
FFT2_SCHPO	GeneID:77288854	0.14157568720535	undirected	NA	NA
FFT2_SCHPO	GeneID:77288923	0.266528509692561	undirected	NA	NA
FFT2_SCHPO	GeneID:77289013	0.172139800067673	undirected	NA	NA
FFT2_SCHPO	GeneID:77289014	0.19076616679816	undirected	NA	NA
FFT2_SCHPO	GeneID:77289581	0.221971939034691	undirected	NA	NA
FFT2_SCHPO	GeneID:77289613	0.15094667548132	undirected	NA	NA
FFT2_SCHPO	GeneID:77289985	0.178884306800683	undirected	NA	NA
FFT2_SCHPO	GeneID:77289999	0.128249229551058	undirected	NA	NA
FFT2_SCHPO	GeneID:77290043	0.126940148605779	undirected	NA	NA
FFT2_SCHPO	GeneID:77290090	0.17822692225205	undirected	NA	NA
FFT2_SCHPO	GeneID:77290108	0.129675703810855	undirected	NA	NA
FFT2_SCHPO	GeneID:77290287	0.182271169910012	undirected	NA	NA
FFT2_SCHPO	cysH	0.251895441647015	undirected	NA	NA
FFT2_SCHPO	dapF	0.2629789502776	undirected	NA	NA
FFT2_SCHPO	dndD	0.286211437069199	undirected	NA	NA
FFT2_SCHPO	hemB	0.278831259076874	undirected	NA	NA
FFT2_SCHPO	minC	0.192818780590223	undirected	NA	NA
FFT2_SCHPO	nusA	0.229821103332833	undirected	NA	NA
FFT2_SCHPO	rdgB	0.193966859491245	undirected	NA	NA
FFT2_SCHPO	thrC	0.162953415025715	undirected	NA	NA
FFT2_SCHPO	uvrC	0.257595908986868	undirected	NA	NA
FKB2B_RHIO9	FUMH_RHIOR	0.217412921516173	undirected	NA	NA
FKB2B_RHIO9	H4_OIKDI	0.232960271480339	undirected	NA	NA
FKB2B_RHIO9	HDA1A_XENLA	0.137648967502954	undirected	NA	NA
FKB2B_RHIO9	HIS9_SCHPO	0.202643902329755	undirected	NA	NA
FKB2B_RHIO9	HRD3_CANGA	0.316295063483952	undirected	NA	NA
FKB2B_RHIO9	IDE_HUMAN	0.167102082524458	undirected	NA	NA
FKB2B_RHIO9	JMJ22_ARATH	0.298364063854594	undirected	NA	NA
FKB2B_RHIO9	LONF1_HUMAN	0.148124834268209	undirected	NA	NA
FKB2B_RHIO9	MCA3A_DANRE	0.235382961626068	undirected	NA	NA
FKB2B_RHIO9	MST12_PYRO7	0.335873144245559	undirected	NA	NA
FKB2B_RHIO9	MTT1_USTMD	0.335562330675635	undirected	NA	NA
FKB2B_RHIO9	NIF3_SCHPO	0.184150109717076	undirected	NA	NA
FKB2B_RHIO9	NSN1_ARATH	0.107950428066015	undirected	NA	NA
FKB2B_RHIO9	NT53_DROME	0.196338244716174	undirected	NA	NA
FKB2B_RHIO9	ODO1_SCHPO	0.28886166836864	undirected	NA	NA
FKB2B_RHIO9	PYRF_RHINI	0.138587924150763	undirected	NA	NA
FKB2B_RHIO9	RAS1_NEUCR	0.123953421578564	undirected	NA	NA
FKB2B_RHIO9	RL161_PLAVT	0.170069122014449	undirected	NA	NA
FKB2B_RHIO9	RL35_SCHPO	0.232206526215545	undirected	NA	NA
FKB2B_RHIO9	RUSD4_XENTR	0.293999929702102	undirected	NA	NA
FKB2B_RHIO9	STAG2_HUMAN	0.27508720340995	undirected	NA	NA
FKB2B_RHIO9	SUB7_ARTGP	0.104191792816385	undirected	NA	NA
FKB2B_RHIO9	SUI11_ARATH	0.109542285599079	undirected	NA	NA
FKB2B_RHIO9	TAF5_SCHPO	0.292961205993641	undirected	NA	NA
FKB2B_RHIO9	UBP4_RAT	0.232598680831245	undirected	NA	NA
FKB2B_RHIO9	VPS51_DICDI	0.295693402771342	undirected	NA	NA
FKB2B_RHIO9	YGK5_SCHPO	0.209324490870664	undirected	NA	NA
FKB2B_RHIO9	YMR1_SCHPO	0.14200330335388	undirected	NA	NA
FKB2B_RHIO9	YO075_YEAST	0.28063603052294	undirected	NA	NA
FKB2B_RHIO9	GeneID:77286239	0.228265923429879	undirected	NA	NA
FKB2B_RHIO9	GeneID:77286434	0.260147881325027	undirected	NA	NA
FKB2B_RHIO9	GeneID:77286680	0.150628641465868	undirected	NA	NA
FKB2B_RHIO9	GeneID:77286830	0.26785227162813	undirected	NA	NA
FKB2B_RHIO9	GeneID:77287005	0.130909788997466	undirected	NA	NA
FKB2B_RHIO9	GeneID:77287099	0.227781546603114	undirected	NA	NA
FKB2B_RHIO9	GeneID:77287213	0.163111299058201	undirected	NA	NA
FKB2B_RHIO9	GeneID:77288073	0.208445761376842	undirected	NA	NA
FKB2B_RHIO9	GeneID:77288148	0.214188079244746	undirected	NA	NA
FKB2B_RHIO9	GeneID:77288490	0.321940279249726	undirected	NA	NA
FKB2B_RHIO9	GeneID:77288854	0.28146644896803	undirected	NA	NA
FKB2B_RHIO9	GeneID:77288923	0.141286304738823	undirected	NA	NA
FKB2B_RHIO9	GeneID:77289013	0.204470861387067	undirected	NA	NA
FKB2B_RHIO9	GeneID:77289014	0.270642082706485	undirected	NA	NA
FKB2B_RHIO9	GeneID:77289581	0.287067972582262	undirected	NA	NA
FKB2B_RHIO9	GeneID:77289613	0.315940274713892	undirected	NA	NA
FKB2B_RHIO9	GeneID:77289985	0.364022369087746	undirected	NA	NA
FKB2B_RHIO9	GeneID:77289999	0.332535904895571	undirected	NA	NA
FKB2B_RHIO9	GeneID:77290108	0.149977009046793	undirected	NA	NA
FKB2B_RHIO9	GeneID:77290287	0.286797534161258	undirected	NA	NA
FKB2B_RHIO9	cysH	0.161168036957397	undirected	NA	NA
FKB2B_RHIO9	dapF	0.129134523821141	undirected	NA	NA
FKB2B_RHIO9	dndD	0.183480073097921	undirected	NA	NA
FKB2B_RHIO9	hemB	0.241038652086514	undirected	NA	NA
FKB2B_RHIO9	minC	0.153419148531463	undirected	NA	NA
FKB2B_RHIO9	nusA	0.260949725541744	undirected	NA	NA
FKB2B_RHIO9	rdgB	0.190902131011659	undirected	NA	NA
FKB2B_RHIO9	thrC	0.147457161656045	undirected	NA	NA
FKB2B_RHIO9	uvrC	0.229193638379287	undirected	NA	NA
FUMH_RHIOR	H4_OIKDI	0.294169951121467	undirected	NA	NA
FUMH_RHIOR	HDA1A_XENLA	0.300182796100155	undirected	NA	NA
FUMH_RHIOR	HIS9_SCHPO	0.32972908351565	undirected	NA	NA
FUMH_RHIOR	HRD3_CANGA	0.25661993630823	undirected	NA	NA
FUMH_RHIOR	IDE_HUMAN	0.151952879487154	undirected	NA	NA
